CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
15380.0,8,5,1690.26,4,4,4,444,Champions,0
12826.0,2,7,1474.72,4,4,3,443,Champions,0
17456.0,365,1,249.86,1,1,1,111,Lost,1
15811.0,22,6,2218.62,3,4,4,344,Loyal Customers,0
13327.0,38,8,3627.77,3,4,4,344,Loyal Customers,1
15211.0,60,2,894.41,2,2,3,223,Average,1
15596.0,100,5,1406.59,2,4,3,243,At Risk,1
16163.0,232,2,856.6,1,2,3,123,Lost,1
16907.0,29,5,981.65,3,4,3,343,Loyal Customers,0
17576.0,8,19,3622.68,4,4,4,444,Champions,0
14713.0,9,11,2666.36,4,4,4,444,Champions,0
14702.0,1,17,3292.14,4,4,4,444,Champions,0
13230.0,4,14,2806.97,4,4,4,444,Champions,0
13969.0,7,18,9053.94,4,4,4,444,Champions,0
17530.0,1,10,2385.0,4,4,4,444,Champions,0
15805.0,23,17,5528.48,3,4,4,344,Loyal Customers,0
12471.0,2,30,19824.05,4,4,4,444,Champions,0
17076.0,36,3,841.08,3,3,3,333,Loyal Customers,1
16265.0,9,9,5447.0,4,4,4,444,Champions,0
13000.0,106,3,534.85,2,3,2,232,At Risk,1
16499.0,360,2,365.45,1,2,2,122,Lost,1
12731.0,23,12,18895.91,3,4,4,344,Loyal Customers,0
14419.0,10,6,1058.06,4,4,3,443,Champions,0
14082.0,364,1,182.25,1,1,1,111,Lost,1
15723.0,364,1,203.1,1,1,1,111,Lost,1
16656.0,22,15,8625.8,3,4,4,344,Loyal Customers,0
14037.0,176,2,147.2,1,2,1,121,Lost,1
14256.0,260,2,969.06,1,2,3,123,Lost,1
14543.0,28,16,3630.33,3,4,4,344,Loyal Customers,0
16062.0,9,4,1153.62,4,3,3,433,Loyal Customers,0
16019.0,46,9,3786.24,3,4,4,344,Loyal Customers,1
14952.0,59,11,8099.49,2,4,4,244,At Risk,1
13148.0,29,12,3707.12,3,4,4,344,Loyal Customers,0
12989.0,3,15,6924.11,4,4,4,444,Champions,0
14107.0,51,7,2703.23,2,4,4,244,At Risk,1
15881.0,312,5,501.39,1,4,2,142,At Risk,1
12785.0,364,1,311.95,1,1,2,112,Lost,1
16727.0,364,1,272.82,1,1,1,111,Lost,1
15514.0,12,11,4139.46,4,4,4,444,Champions,0
13787.0,75,2,309.04,2,2,2,222,Average,1
17220.0,24,14,3198.25,3,4,4,344,Loyal Customers,0
16565.0,364,1,173.7,1,1,1,111,Lost,1
16873.0,4,6,7123.62,4,4,4,444,Champions,0
14062.0,9,12,10464.85,4,4,4,444,Champions,0
14448.0,9,2,375.35,4,2,2,422,Average,0
15503.0,362,1,147.09,1,1,1,111,Lost,1
17251.0,362,1,283.28,1,1,1,111,Lost,1
16923.0,12,19,7247.61,4,4,4,444,Champions,0
14159.0,19,11,4693.01,3,4,4,344,Loyal Customers,0
14577.0,12,4,859.71,4,3,3,433,Loyal Customers,0
17126.0,152,5,1004.75,1,4,3,143,At Risk,1
12753.0,22,6,21429.39,3,4,4,344,Loyal Customers,0
17236.0,12,6,916.13,4,4,3,443,Champions,0
17372.0,40,8,1342.68,3,4,3,343,Loyal Customers,1
16367.0,37,2,804.49,3,2,3,323,Average,1
12875.0,143,2,343.23,1,2,2,122,Lost,1
16010.0,245,3,407.5,1,3,2,132,At Risk,1
17085.0,123,5,1566.65,2,4,3,243,At Risk,1
15224.0,358,2,322.08,1,2,2,122,Lost,1
13668.0,2,21,6363.59,4,4,4,444,Champions,0
14684.0,25,5,1236.28,3,4,3,343,Loyal Customers,0
17188.0,11,7,2474.23,4,4,4,444,Champions,0
15547.0,7,14,4954.84,4,4,4,444,Champions,0
15998.0,36,5,3089.97,3,4,4,344,Loyal Customers,1
14413.0,362,1,122.7,1,1,1,111,Lost,1
13959.0,79,3,598.2,2,3,2,232,At Risk,1
16665.0,362,1,135.4,1,1,1,111,Lost,1
15454.0,362,1,179.1,1,1,1,111,Lost,1
15044.0,19,17,7700.23,3,4,4,344,Loyal Customers,0
14608.0,4,4,1785.15,4,3,4,434,Loyal Customers,0
17618.0,5,3,971.58,4,3,3,433,Loyal Customers,0
14505.0,17,8,5905.64,4,4,4,444,Champions,0
13198.0,10,6,3401.24,4,4,4,444,Champions,0
12540.0,19,17,13400.24,3,4,4,344,Loyal Customers,0
13225.0,3,7,6463.84,4,4,4,444,Champions,0
15361.0,361,1,418.92,1,1,2,112,Lost,1
15689.0,119,2,254.1,2,2,1,221,Average,1
14290.0,11,5,2314.65,4,4,4,444,Champions,0
13209.0,30,8,5891.61,3,4,4,344,Loyal Customers,0
13999.0,10,12,3901.81,4,4,4,444,Champions,0
14498.0,42,5,1957.32,3,4,4,344,Loyal Customers,1
15854.0,4,12,2974.65,4,4,4,444,Champions,0
16701.0,8,13,5398.3,4,4,4,444,Champions,0
16927.0,115,3,543.05,2,3,2,232,At Risk,1
14544.0,24,2,2024.45,3,2,4,324,Average,0
17338.0,17,8,6643.93,4,4,4,444,Champions,0
14565.0,95,4,3099.12,2,3,4,234,At Risk,1
16726.0,26,5,1382.02,3,4,3,343,Loyal Customers,0
17303.0,361,1,250.04,1,1,1,111,Lost,1
14639.0,52,6,2984.49,2,4,4,244,At Risk,1
17611.0,7,15,3984.22,4,4,4,444,Champions,0
17231.0,12,10,3174.32,4,4,4,444,Champions,0
17179.0,178,3,711.79,1,3,3,133,At Risk,1
17524.0,361,1,145.0,1,1,1,111,Lost,1
12476.0,15,11,6816.42,4,4,4,444,Champions,0
17293.0,8,9,1875.11,4,4,4,444,Champions,0
17375.0,199,3,400.1,1,3,2,132,At Risk,1
17371.0,17,3,423.89,4,3,2,432,Loyal Customers,0
14625.0,196,2,899.63,1,2,3,123,Lost,1
15159.0,1,30,18641.01,4,4,4,444,Champions,0
13211.0,10,3,1197.42,4,3,3,433,Loyal Customers,0
15777.0,241,4,1047.11,1,3,3,133,At Risk,1
14525.0,19,9,4332.2,3,4,4,344,Loyal Customers,0
13324.0,36,10,7121.95,3,4,4,344,Loyal Customers,1
13948.0,360,1,102.0,1,1,1,111,Lost,1
16202.0,360,1,365.27,1,1,2,112,Lost,1
16442.0,1,3,616.79,4,3,2,432,Loyal Customers,0
14524.0,31,9,1867.68,3,4,4,344,Loyal Customers,1
14961.0,10,9,7044.68,4,4,4,444,Champions,0
17041.0,26,3,1081.57,3,3,3,333,Loyal Customers,0
16458.0,2,18,3482.74,4,4,4,444,Champions,0
16083.0,100,2,1317.62,2,2,3,223,Average,1
17194.0,273,2,262.62,1,2,1,121,Lost,1
14057.0,23,17,6217.96,3,4,4,344,Loyal Customers,0
14871.0,3,4,522.38,4,3,2,432,Loyal Customers,0
13178.0,26,11,5725.47,3,4,4,344,Loyal Customers,0
16812.0,360,1,479.35,1,1,2,112,Lost,1
16191.0,2,13,5180.52,4,4,4,444,Champions,0
12370.0,51,4,3545.69,2,3,4,234,At Risk,1
14298.0,8,44,51527.3,4,4,4,444,Champions,0
17158.0,32,3,1266.97,3,3,3,333,Loyal Customers,1
16899.0,7,6,1281.56,4,4,3,443,Champions,0
16531.0,22,7,1244.59,3,4,3,343,Loyal Customers,0
17404.0,4,15,31906.82,4,4,4,444,Champions,0
14415.0,1,13,5900.28,4,4,4,444,Champions,0
16556.0,66,7,3313.79,2,4,4,244,At Risk,1
16805.0,173,2,460.59,1,2,2,122,Lost,1
16503.0,106,4,1431.93,2,3,3,233,At Risk,1
16553.0,163,12,5719.82,1,4,4,144,At Risk,1
13238.0,17,4,700.73,4,3,3,433,Loyal Customers,0
12829.0,336,2,293.0,1,2,1,121,Lost,1
13097.0,32,10,6010.42,3,4,4,344,Loyal Customers,1
15392.0,4,4,1535.53,4,3,3,433,Loyal Customers,0
13846.0,24,3,865.06,3,3,3,333,Loyal Customers,0
12867.0,26,7,4036.82,3,4,4,344,Loyal Customers,0
14401.0,4,13,4051.48,4,4,4,444,Champions,0
16145.0,8,11,3799.49,4,4,4,444,Champions,0
17629.0,5,8,1814.12,4,4,4,444,Champions,0
14150.0,35,2,658.64,3,2,2,322,Average,1
13496.0,10,2,653.33,4,2,2,422,Average,0
13611.0,89,3,1171.8,2,3,3,233,At Risk,1
16954.0,0,9,2085.08,4,4,4,444,Champions,0
17454.0,192,4,517.53,1,3,2,132,At Risk,1
17449.0,2,7,2520.86,4,4,4,444,Champions,0
13295.0,359,1,201.2,1,1,1,111,Lost,1
17230.0,264,8,3638.41,1,4,4,144,At Risk,1
15384.0,169,2,642.41,1,2,2,122,Lost,1
15950.0,31,4,1765.51,3,3,4,334,Loyal Customers,1
15512.0,155,2,121.0,1,2,1,121,Lost,1
17525.0,359,1,422.7,1,1,2,112,Lost,1
13458.0,7,14,9646.57,4,4,4,444,Champions,0
16003.0,29,5,2735.37,3,4,4,344,Loyal Customers,0
13092.0,70,5,477.83,2,4,2,242,At Risk,1
13426.0,0,10,3641.32,4,4,4,444,Champions,0
15101.0,8,2,317.53,4,2,2,422,Average,0
17033.0,86,3,1030.14,2,3,3,233,At Risk,1
13221.0,240,2,847.41,1,2,3,123,Lost,1
14201.0,60,7,747.44,2,4,3,243,At Risk,1
15822.0,3,2,885.47,4,2,3,423,Average,0
16134.0,21,2,618.09,3,2,2,322,Average,0
17551.0,359,1,306.84,1,1,1,111,Lost,1
14913.0,35,4,1227.43,3,3,3,333,Loyal Customers,1
15641.0,105,4,1887.2,2,3,4,234,At Risk,1
13124.0,89,3,3866.33,2,3,4,234,At Risk,1
17214.0,60,6,1069.12,2,4,3,243,At Risk,1
15456.0,283,3,447.22,1,3,2,132,At Risk,1
15062.0,71,4,987.86,2,3,3,233,At Risk,1
12928.0,35,5,2062.7,3,4,4,344,Loyal Customers,1
15727.0,16,7,5178.96,4,4,4,444,Champions,0
15290.0,4,18,7943.22,4,4,4,444,Champions,0
15615.0,10,23,10399.74,4,4,4,444,Champions,0
12577.0,35,3,657.8,3,3,2,332,Loyal Customers,1
17189.0,106,2,384.4,2,2,2,222,Average,1
17496.0,358,1,271.05,1,1,1,111,Lost,1
16607.0,17,14,3347.71,4,4,4,444,Champions,0
13317.0,66,6,2273.68,2,4,4,244,At Risk,1
13890.0,1,10,1883.81,4,4,4,444,Champions,0
17001.0,0,11,3989.57,4,4,4,444,Champions,0
15246.0,238,2,514.15,1,2,2,122,Lost,1
15482.0,15,12,11054.96,4,4,4,444,Champions,0
13021.0,4,9,2616.38,4,4,4,444,Champions,0
16037.0,269,3,855.02,1,3,3,133,At Risk,1
14841.0,53,6,3295.76,2,4,4,244,At Risk,1
16670.0,16,11,4095.9,4,4,4,444,Champions,0
16985.0,17,10,5464.12,4,4,4,444,Champions,0
16705.0,0,20,14034.99,4,4,4,444,Champions,0
14414.0,91,7,1496.98,2,4,3,243,At Risk,1
15563.0,22,4,1400.44,3,3,3,333,Loyal Customers,0
12980.0,157,9,7374.9,1,4,4,144,At Risk,1
16746.0,4,18,6697.66,4,4,4,444,Champions,0
16470.0,51,4,762.39,2,3,3,233,At Risk,1
14878.0,12,9,1485.54,4,4,3,443,Champions,0
16743.0,29,7,2238.09,3,4,4,344,Loyal Customers,0
17146.0,105,3,749.78,2,3,3,233,At Risk,1
12877.0,3,12,1535.77,4,4,3,443,Champions,0
15394.0,9,4,2183.54,4,3,4,434,Loyal Customers,0
14621.0,1,5,1788.36,4,4,4,444,Champions,0
15379.0,169,7,3703.29,1,4,4,144,At Risk,1
14309.0,8,9,2352.53,4,4,4,444,Champions,0
17288.0,9,7,1419.73,4,4,3,443,Champions,0
14709.0,15,13,4921.04,4,4,4,444,Champions,0
15157.0,3,3,1936.07,4,3,4,434,Loyal Customers,0
16316.0,64,8,2938.91,2,4,4,244,At Risk,1
15620.0,56,3,1553.18,2,3,3,233,At Risk,1
15789.0,358,1,351.3,1,1,2,112,Lost,1
16560.0,26,2,841.41,3,2,3,323,Average,0
13534.0,2,25,5870.08,4,4,4,444,Champions,0
17580.0,252,3,215.72,1,3,1,131,At Risk,1
15759.0,218,3,253.04,1,3,1,131,At Risk,1
14373.0,358,1,76.55,1,1,1,111,Lost,1
14092.0,7,14,4076.91,4,4,4,444,Champions,0
15366.0,75,2,602.51,2,2,2,222,Average,1
14735.0,3,32,6065.69,4,4,4,444,Champions,0
16271.0,2,5,1429.24,4,4,3,443,Champions,0
15532.0,25,4,1580.93,3,3,3,333,Loyal Customers,0
16816.0,103,4,417.06,2,3,2,232,At Risk,1
16684.0,4,28,66653.56,4,4,4,444,Champions,0
14334.0,16,8,2552.21,4,4,4,444,Champions,0
16945.0,21,19,4345.5,3,4,4,344,Loyal Customers,0
14643.0,170,2,693.81,1,2,3,123,Lost,1
15197.0,10,3,1079.61,4,3,3,433,Loyal Customers,0
14220.0,247,2,632.4,1,2,2,122,Lost,1
13874.0,358,1,540.45,1,1,2,112,Lost,1
17392.0,306,2,457.91,1,2,2,122,Lost,1
12348.0,75,4,1797.24,2,3,4,234,At Risk,1
14985.0,198,2,296.75,1,2,1,121,Lost,1
13004.0,11,18,5655.91,4,4,4,444,Champions,0
14560.0,7,22,2237.77,4,4,4,444,Champions,0
12931.0,21,15,42055.96,3,4,4,344,Loyal Customers,0
13627.0,59,5,1638.47,2,4,3,243,At Risk,1
12551.0,357,1,168.0,1,1,1,111,Lost,1
12782.0,4,5,2330.92,4,4,4,444,Champions,0
14769.0,2,8,10674.75,4,4,4,444,Champions,0
15780.0,183,3,475.28,1,3,2,132,At Risk,1
12417.0,3,9,3649.1,4,4,4,444,Champions,0
17315.0,1,38,6292.26,4,4,4,444,Champions,0
16711.0,3,5,1651.03,4,4,3,443,Champions,0
12726.0,28,7,2609.1,3,4,4,344,Loyal Customers,0
15204.0,357,1,316.58,1,1,2,112,Lost,1
17007.0,50,6,889.93,3,4,3,343,Loyal Customers,1
15160.0,357,1,158.16,1,1,1,111,Lost,1
14016.0,161,4,4341.21,1,3,4,134,At Risk,1
13033.0,357,1,190.55,1,1,1,111,Lost,1
12691.0,28,6,1035.8,3,4,3,343,Loyal Customers,0
13869.0,123,4,3104.95,2,3,4,234,At Risk,1
14146.0,8,5,4191.0,4,4,4,444,Champions,0
12705.0,15,9,6868.29,4,4,4,444,Champions,0
16885.0,15,3,471.51,4,3,2,432,Loyal Customers,0
12668.0,11,4,3807.15,4,3,4,434,Loyal Customers,0
14472.0,103,8,1936.84,2,4,4,244,At Risk,1
17358.0,303,2,365.85,1,2,2,122,Lost,1
16686.0,47,7,3062.83,3,4,4,344,Loyal Customers,1
17343.0,355,1,193.64,1,1,1,111,Lost,1
16153.0,49,5,1824.23,3,4,4,344,Loyal Customers,1
12377.0,315,2,1628.12,1,2,3,123,Lost,1
14646.0,1,73,280206.02,4,4,4,444,Champions,0
12944.0,35,2,604.51,3,2,2,322,Average,1
15279.0,354,1,290.51,1,1,1,111,Lost,1
14099.0,16,11,3104.17,4,4,4,444,Champions,0
12721.0,31,6,2656.13,3,4,4,344,Loyal Customers,1
13104.0,3,6,1098.48,4,4,3,443,Champions,0
14113.0,3,4,1840.42,4,3,4,434,Loyal Customers,0
13027.0,113,6,6912.0,2,4,4,244,At Risk,1
15312.0,75,4,924.85,2,3,3,233,At Risk,1
17621.0,21,3,1379.9,3,3,3,333,Loyal Customers,0
17090.0,4,7,2043.95,4,4,4,444,Champions,0
15527.0,18,8,2429.78,3,4,4,344,Loyal Customers,0
15460.0,354,1,216.76,1,1,1,111,Lost,1
15034.0,15,8,4308.61,4,4,4,444,Champions,0
12423.0,0,8,1859.31,4,4,4,444,Champions,0
12678.0,42,12,17628.46,3,4,4,344,Loyal Customers,1
15208.0,1,5,870.12,4,4,3,443,Champions,0
16996.0,30,6,1456.96,3,4,3,343,Loyal Customers,0
17306.0,10,19,8631.31,4,4,4,444,Champions,0
14737.0,3,3,1164.55,4,3,3,433,Loyal Customers,0
13029.0,30,3,1247.5,3,3,3,333,Loyal Customers,0
16270.0,353,1,1141.24,1,1,3,113,Lost,1
13487.0,57,3,575.4,2,3,2,232,At Risk,1
12515.0,353,1,383.7,1,1,2,112,Lost,1
17400.0,126,5,2129.96,2,4,4,244,At Risk,1
17593.0,3,5,3927.34,4,4,4,444,Champions,0
13953.0,7,7,3515.68,4,4,4,444,Champions,0
14533.0,24,7,1949.72,3,4,4,344,Loyal Customers,0
12734.0,352,1,110.4,1,1,1,111,Lost,1
14532.0,236,4,932.85,1,3,3,133,At Risk,1
12383.0,184,5,1850.56,1,4,4,144,At Risk,1
15562.0,351,1,134.55,1,1,1,111,Lost,1
15587.0,50,4,913.68,3,3,3,333,Loyal Customers,1
13922.0,351,1,172.25,1,1,1,111,Lost,1
13817.0,29,2,382.98,3,2,2,322,Average,0
12585.0,234,2,2040.1,1,2,4,124,Lost,1
13165.0,46,2,1021.48,3,2,3,323,Average,1
13304.0,351,1,300.42,1,1,1,111,Lost,1
13313.0,22,5,1555.32,3,4,3,343,Loyal Customers,0
16875.0,67,5,2095.53,2,4,4,244,At Risk,1
16282.0,339,1,168.3,1,1,1,111,Lost,1
12957.0,9,8,4017.54,4,4,4,444,Champions,0
14462.0,66,11,2004.02,2,4,4,244,At Risk,1
13397.0,72,5,1544.13,2,4,3,243,At Risk,1
13680.0,1,4,3722.42,4,3,4,434,Loyal Customers,0
12483.0,17,8,2484.98,4,4,4,444,Champions,0
15164.0,68,3,843.05,2,3,3,233,At Risk,1
17457.0,126,5,1737.7,2,4,4,244,At Risk,1
14732.0,8,8,2702.49,4,4,4,444,Champions,0
14221.0,42,9,3432.8,3,4,4,344,Loyal Customers,1
14553.0,19,5,859.27,3,4,3,343,Loyal Customers,0
13253.0,156,2,1030.4,1,2,3,123,Lost,1
15841.0,72,4,1224.06,2,3,3,233,At Risk,1
16112.0,143,4,195.74,1,3,1,131,At Risk,1
13629.0,23,11,7792.36,3,4,4,344,Loyal Customers,0
16600.0,4,6,813.52,4,4,3,443,Champions,0
15661.0,317,2,309.8,1,2,2,122,Lost,1
16532.0,17,3,6748.8,4,3,4,434,Loyal Customers,0
15266.0,338,1,119.3,1,1,1,111,Lost,1
14653.0,1,7,1947.55,4,4,4,444,Champions,0
16771.0,33,5,2246.81,3,4,4,344,Loyal Customers,1
17585.0,109,4,1133.07,2,3,3,233,At Risk,1
15046.0,9,15,5213.77,4,4,4,444,Champions,0
13082.0,126,9,3613.63,2,4,4,244,At Risk,1
15464.0,338,1,1048.85,1,1,3,113,Lost,1
12415.0,24,21,124914.53,3,4,4,344,Loyal Customers,0
17368.0,23,8,1912.67,3,4,4,344,Loyal Customers,0
14618.0,9,3,553.44,4,3,2,432,Loyal Customers,0
14258.0,9,9,12669.98,4,4,4,444,Champions,0
15719.0,32,13,5045.61,3,4,4,344,Loyal Customers,1
13368.0,256,2,623.4,1,2,2,122,Lost,1
17634.0,36,9,2361.97,3,4,4,344,Loyal Customers,1
16676.0,33,4,1592.12,3,3,3,333,Loyal Customers,1
12735.0,315,2,779.57,1,2,3,123,Lost,1
13764.0,70,3,1521.76,2,3,3,233,At Risk,1
13656.0,164,2,379.65,1,2,2,122,Lost,1
12413.0,66,3,758.1,2,3,3,233,At Risk,1
14312.0,46,6,1611.59,3,4,3,343,Loyal Customers,1
13280.0,122,3,814.86,2,3,3,233,At Risk,1
15845.0,17,8,3711.77,4,4,4,444,Champions,0
13187.0,337,1,236.02,1,1,1,111,Lost,1
16567.0,194,2,865.6,1,2,3,123,Lost,1
14828.0,196,3,2139.76,1,3,4,134,At Risk,1
12530.0,59,4,1662.28,2,3,4,234,At Risk,1
16551.0,95,3,922.12,2,3,3,233,At Risk,1
16889.0,194,3,1578.67,1,3,3,133,At Risk,1
16473.0,164,3,316.11,1,3,2,132,At Risk,1
13750.0,53,5,1647.26,2,4,3,243,At Risk,1
12501.0,336,1,2169.39,1,1,4,114,Lost,1
15607.0,336,1,104.76,1,1,1,111,Lost,1
15139.0,239,2,178.96,1,2,1,121,Lost,1
12489.0,336,1,334.93,1,1,2,112,Lost,1
12484.0,32,6,4541.72,3,4,4,344,Loyal Customers,1
17284.0,60,6,1652.58,2,4,3,243,At Risk,1
13233.0,74,2,605.12,2,2,2,222,Average,1
14889.0,336,1,135.9,1,1,1,111,Lost,1
12480.0,28,4,3281.63,3,3,4,334,Loyal Customers,0
14672.0,234,2,765.55,1,2,3,123,Lost,1
13593.0,108,5,2037.08,2,4,4,244,At Risk,1
14867.0,185,3,710.28,1,3,3,133,At Risk,1
13162.0,122,4,1688.29,2,3,4,234,At Risk,1
13183.0,7,9,3957.78,4,4,4,444,Champions,0
17095.0,22,3,1324.16,3,3,3,333,Loyal Customers,0
12939.0,64,8,11581.8,2,4,4,244,At Risk,1
15611.0,9,13,1591.45,4,4,3,443,Champions,0
17114.0,5,8,808.62,4,4,3,443,Champions,0
15059.0,40,9,1337.72,3,4,3,343,Loyal Customers,1
16326.0,5,14,3110.96,4,4,4,444,Champions,0
17128.0,334,1,157.09,1,1,1,111,Lost,1
14761.0,58,2,255.9,2,2,1,221,Average,1
17555.0,19,2,483.26,3,2,2,322,Average,0
12651.0,334,1,114.0,1,1,1,111,Lost,1
16735.0,78,5,2300.56,2,4,4,244,At Risk,1
16833.0,1,4,1106.53,4,3,3,433,Loyal Customers,0
16748.0,17,5,1515.9,4,4,3,443,Champions,0
14755.0,9,11,5010.28,4,4,4,444,Champions,0
16549.0,10,10,4154.64,4,4,4,444,Champions,0
13565.0,19,2,240.22,3,2,1,321,Average,0
15799.0,75,3,884.14,2,3,3,233,At Risk,1
13451.0,26,5,2976.15,3,4,4,344,Loyal Customers,0
14794.0,2,7,1319.91,4,4,3,443,Champions,0
12539.0,22,4,5568.35,3,3,4,334,Loyal Customers,0
16350.0,21,4,1116.47,3,3,3,333,Loyal Customers,0
12500.0,23,11,4257.82,3,4,4,344,Loyal Customers,0
12524.0,9,8,4485.72,4,4,4,444,Champions,0
16850.0,333,1,332.41,1,1,2,112,Lost,1
14321.0,10,5,1530.75,4,4,3,443,Champions,0
15326.0,333,1,311.71,1,1,2,112,Lost,1
14229.0,51,3,1547.2,2,3,3,233,At Risk,1
13107.0,44,4,1531.62,3,3,3,333,Loyal Customers,1
16497.0,49,6,2965.69,3,4,4,344,Loyal Customers,1
16303.0,25,3,5360.63,3,3,4,334,Loyal Customers,0
15281.0,58,9,2332.15,2,4,4,244,At Risk,1
12736.0,332,1,234.0,1,1,1,111,Lost,1
13473.0,60,2,422.64,2,2,2,222,Average,1
14320.0,206,2,477.79,1,2,2,122,Lost,1
12393.0,72,4,1582.6,2,3,3,233,At Risk,1
16351.0,332,1,153.9,1,1,1,111,Lost,1
12601.0,189,5,577.06,1,4,2,142,At Risk,1
13144.0,332,1,110.95,1,1,1,111,Lost,1
15346.0,332,1,252.42,1,1,1,111,Lost,1
15370.0,40,7,2386.05,3,4,4,344,Loyal Customers,1
12643.0,128,6,3344.64,2,4,4,244,At Risk,1
16034.0,196,3,437.7,1,3,2,132,At Risk,1
17365.0,12,8,4801.56,4,4,4,444,Champions,0
15189.0,1,41,16225.39,4,4,4,444,Champions,0
14669.0,241,3,1269.99,1,3,3,133,At Risk,1
15749.0,235,3,44534.3,1,3,4,134,At Risk,1
15518.0,64,8,1942.45,2,4,4,244,At Risk,1
14209.0,10,6,2073.43,4,4,4,444,Champions,0
16042.0,22,5,1197.27,3,4,3,343,Loyal Customers,0
15569.0,103,5,1375.71,2,4,3,243,At Risk,1
12728.0,71,4,836.33,2,3,3,233,At Risk,1
13672.0,301,2,186.39,1,2,1,121,Lost,1
17569.0,332,1,344.14,1,1,2,112,Lost,1
13784.0,9,11,2462.79,4,4,4,444,Champions,0
12724.0,5,4,1031.41,4,3,3,433,Loyal Customers,0
13862.0,18,8,2209.36,3,4,4,344,Loyal Customers,0
16791.0,29,7,1721.78,3,4,4,344,Loyal Customers,0
16235.0,40,5,867.31,3,4,3,343,Loyal Customers,1
14270.0,331,1,492.65,1,1,2,112,Lost,1
12523.0,19,11,1789.77,3,4,4,344,Loyal Customers,0
16655.0,17,6,3794.52,4,4,4,444,Champions,0
16359.0,7,9,1750.92,4,4,4,444,Champions,0
16554.0,42,3,837.1,3,3,3,333,Loyal Customers,1
12359.0,57,4,6372.58,2,3,4,234,At Risk,1
15939.0,89,15,6115.01,2,4,4,244,At Risk,1
14587.0,18,9,1601.14,3,4,3,343,Loyal Customers,0
14715.0,24,4,867.38,3,3,3,333,Loyal Customers,0
14185.0,331,1,197.65,1,1,1,111,Lost,1
12437.0,1,18,4951.41,4,4,4,444,Champions,0
14040.0,40,12,3614.92,3,4,4,344,Loyal Customers,1
12652.0,331,1,919.98,1,1,3,113,Lost,1
14514.0,61,3,1055.35,2,3,3,233,At Risk,1
15171.0,331,1,1289.5,1,1,3,113,Lost,1
14167.0,39,4,574.84,3,3,2,332,Loyal Customers,1
17389.0,0,34,31833.68,4,4,4,444,Champions,0
17048.0,117,3,925.35,2,3,3,233,At Risk,1
17364.0,0,11,4481.18,4,4,4,444,Champions,0
13284.0,330,1,201.19,1,1,1,111,Lost,1
16500.0,4,6,400.86,4,4,2,442,Champions,0
12951.0,8,6,1064.07,4,4,3,443,Champions,0
15835.0,44,4,954.09,3,3,3,333,Loyal Customers,1
13993.0,42,9,3466.36,3,4,4,344,Loyal Customers,1
14114.0,273,2,386.53,1,2,2,122,Lost,1
15447.0,330,1,155.17,1,1,1,111,Lost,1
16315.0,330,1,226.37,1,1,1,111,Lost,1
14978.0,72,5,1931.42,2,4,4,244,At Risk,1
16395.0,60,5,1486.9,2,4,3,243,At Risk,1
15510.0,330,1,250.0,1,1,1,111,Lost,1
13614.0,24,4,1610.46,3,3,3,333,Loyal Customers,0
13246.0,18,6,1987.3,3,4,4,344,Loyal Customers,0
15687.0,8,9,2993.1,4,4,4,444,Champions,0
12578.0,21,2,2794.51,3,2,4,324,Average,0
16493.0,79,4,1351.63,2,3,3,233,At Risk,1
12490.0,5,10,5417.93,4,4,4,444,Champions,0
12672.0,329,1,225.9,1,1,1,111,Lost,1
13385.0,329,1,534.57,1,1,2,112,Lost,1
12474.0,17,18,7375.79,4,4,4,444,Champions,0
15626.0,74,2,675.8,2,2,3,223,Average,1
12553.0,8,10,3692.28,4,4,4,444,Champions,0
15213.0,318,2,328.35,1,2,2,122,Lost,1
14175.0,59,3,3222.3,2,3,4,234,At Risk,1
15033.0,4,10,2586.67,4,4,4,444,Champions,0
14329.0,17,7,5014.84,4,4,4,444,Champions,0
16401.0,1,12,4098.32,4,4,4,444,Champions,0
16206.0,54,4,537.06,2,3,2,232,At Risk,1
13782.0,12,6,912.0,4,4,3,443,Champions,0
12924.0,88,4,933.7,2,3,3,233,At Risk,1
16593.0,50,3,330.03,3,3,2,332,Loyal Customers,1
15535.0,173,4,536.4,1,3,2,132,At Risk,1
13700.0,26,10,2265.12,3,4,4,344,Loyal Customers,0
13064.0,12,4,1119.49,4,3,3,433,Loyal Customers,0
13048.0,14,4,1835.91,4,3,4,434,Loyal Customers,0
13634.0,33,5,1575.16,3,4,3,343,Loyal Customers,1
16843.0,42,16,10196.57,3,4,4,344,Loyal Customers,1
17064.0,58,3,859.35,2,3,3,233,At Risk,1
17609.0,40,5,1112.22,3,4,3,343,Loyal Customers,1
15673.0,88,4,2881.02,2,3,4,234,At Risk,1
12626.0,23,9,6620.48,3,4,4,344,Loyal Customers,0
14976.0,57,7,790.86,2,4,3,243,At Risk,1
12388.0,15,6,2780.66,4,4,4,444,Champions,0
13527.0,33,7,2287.51,3,4,4,344,Loyal Customers,1
15696.0,33,8,2736.46,3,4,4,344,Loyal Customers,1
15316.0,326,1,165.0,1,1,1,111,Lost,1
12673.0,5,2,610.52,4,2,2,422,Average,0
15296.0,50,6,3672.86,3,4,4,344,Loyal Customers,1
12820.0,3,4,942.34,4,3,3,433,Loyal Customers,0
